ObservationDate,ObservationTime,EntryDateTime,StationNumber,StationName,Latitude,Longitude,TotalPrecipAmt,NewSnowDepth,NewSnowSWE,TotalSnowDepth,TotalSnowSWE,DateTimeStamp
2024-12-10, 08:00 AM, 2024-12-10 07:47 AM, ND-CV-4, Langdon 1.4 ESE, 48.757576, -98.34205, 0.00, 0.0, 0.00, 7.0, NA, 2024-12-10 01:47 PM
2024-12-10, 08:00 AM, 2024-12-10 08:20 AM, ND-MK-6, Watford City 1.3 NNW, 47.819818, -103.281614, 0.03, 0.7, 0.03, NA, NA, 2024-12-10 02:20 PM
2024-12-10, 08:00 AM, 2024-12-10 09:01 AM, ND-BT-8, Maxbass 4.9 ENE, 48.744588, -101.038884, 0.00, 0.0, NA, NA, NA, 2024-12-10 03:01 PM
2024-12-10, 08:00 AM, 2024-12-10 09:16 AM, ND-PM-1, Cavalier 7.9 WNW, 48.851105, -97.77746, 0.00, 0.0, NA, NA, NA, 2024-12-10 03:16 PM
2024-12-10, 08:00 AM, 2024-12-10 09:51 AM, ND-ML-7, Garrison 2.1 SSW, 47.6252727017546, -101.437235467792, 0.02, NA, NA, NA, NA, 2024-12-10 03:50 PM
2024-12-10, 08:00 AM, 2024-12-10 10:46 AM, ND-GF-22, Grand Forks 3.9 N, 47.97361, -97.06528, T, T, NA, NA, NA, 2024-12-10 04:46 PM
2024-12-10, 08:00 AM, 2024-12-10 11:06 AM, ND-LM-3, Edgeley 5.2 NW, 46.4167604, -98.7875315, 0.00, 0.0, NA, NA, NA, 2024-12-10 05:06 PM
2024-12-10, 08:00 AM, 2024-12-10 12:44 PM, ND-CS-25, Fargo 2.1 N, 46.908167, -96.779373, T, T, NA, 2.0, NA, 2024-12-10 06:44 PM
2024-12-10, 08:00 AM, 2024-12-10 04:28 PM, ND-RC-18, Wahpeton 4.3 SSW, 46.2110748, -96.6336082, 0.00, 0.0, NA, NA, NA, 2024-12-10 10:28 PM
2024-12-10, 08:00 AM, 2024-12-11 07:25 AM, ND-DC-9, Oakes 1.6 W, 46.138933673501, -98.1202670931816, 0.00, 0.0, NA, NA, NA, 2024-12-11 01:25 PM
2024-12-10, 08:00 AM, 2024-12-12 11:18 AM, ND-PR-6, Towner 11.9 SE, 48.232831, -100.214821, 0.00, 0.0, NA, NA, NA, 2024-12-12 05:17 PM
2024-12-10, 08:00 AM, 2024-12-16 12:30 PM, ND-RL-7, Dunseith 7.4 N, 48.9188, -100.0703, 0.00, 0.0, NA, NA, NA, 2024-12-16 06:30 PM
2024-12-10, 08:05 AM, 2024-12-10 09:18 AM, ND-DN-2, Killdeer 0.6 WNW, 47.369538, -102.763133, T, T, T, 2.0, NA, 2024-12-10 04:18 PM
2024-12-10, 09:00 AM, 2024-12-10 08:15 AM, ND-BT-11, Bottineau 6.4 ENE, 48.874374, -100.324136, 0.00, 0.0, NA, 7.0, NA, 2024-12-10 02:14 PM
2024-12-10, 12:00 PM, 2024-12-11 09:35 AM, ND-SM-15, Jamestown 0.8 WSW, 46.90736, -98.715491, 0.00, 0.0, NA, NA, NA, 2024-12-11 03:34 PM
2024-12-09, 01:17 AM, 2024-12-09 01:19 AM, ND-BT-9, Westhope 0.1 N, 48.91363, -101.01682, 0.07, NA, NA, NA, NA, 2024-12-09 07:18 AM
2024-12-09, 06:00 AM, 2024-12-09 06:13 AM, ND-SM-14, Pingree 5.4 NW, 47.215688, -98.994444, 0.03, T, NA, NA, NA, 2024-12-09 12:13 PM
2024-12-09, 06:00 AM, 2024-12-09 06:14 AM, ND-RC-8, Abercrombie 0.2 NW, 46.449, -96.728, 0.15, NA, NA, NA, NA, 2024-12-09 12:13 PM
2024-12-09, 06:00 AM, 2024-12-09 06:18 AM, ND-MR-7, Hazen 0.4 ESE, 47.298303413373, -101.617834704981, T, 0.1, T, NA, NA, 2024-12-09 12:17 PM
2024-12-09, 06:00 AM, 2024-12-09 06:18 AM, ND-CV-4, Langdon 1.4 ESE, 48.757576, -98.34205, 0.22, 0.5, 0.22, 7.0, NA, 2024-12-09 12:18 PM
2024-12-09, 06:00 AM, 2024-12-09 06:50 AM, ND-DN-14, Marshall 2 W, 47.138575, -102.373724, 0.00, 0.0, NA, NA, NA, 2024-12-09 01:49 PM
2024-12-09, 06:30 AM, 2024-12-10 06:12 AM, ND-GG-3, Cooperstown 0.4 WNW, 47.44685, -98.132492, 0.03, 0.1, NA, 1.0, NA, 2024-12-10 12:11 PM
2024-12-09, 07:00 AM, 2024-12-09 06:49 AM, ND-WR-20, Minot 1.6 SSW, 48.212988, -101.309627, 0.00, 0.0, NA, NA, NA, 2024-12-09 12:49 PM
2024-12-09, 07:00 AM, 2024-12-09 06:56 AM, ND-WL-5, Cathay 6.5 N, 47.64771767, -99.404647, 0.04, 0.5, 0.01, NA, NA, 2024-12-09 12:55 PM
2024-12-09, 07:00 AM, 2024-12-09 07:10 AM, ND-GF-23, Larimore 0.4 SE, 47.9053, -97.6211, 0.06, 0.2, NA, NA, NA, 2024-12-09 01:10 PM
2024-12-09, 07:00 AM, 2024-12-09 07:18 AM, ND-CS-79, West Fargo 2.1 SSW, 46.846629, -96.91997, 0.13, NA, NA, 1.0, 0.35, 2024-12-09 01:17 PM
2024-12-09, 07:00 AM, 2024-12-09 07:24 AM, ND-CS-75, Fargo 1.8 S, 46.85126, -96.81675, 0.12, NA, NA, NA, NA, 2024-12-09 01:24 PM
2024-12-09, 07:00 AM, 2024-12-09 07:46 AM, ND-GF-14, Grand Forks 3.4 SSE, 47.874092, -97.034175, 0.27, 0.2, NA, NA, NA, 2024-12-09 01:46 PM
2024-12-09, 07:00 AM, 2024-12-09 08:43 AM, ND-CS-77, Fargo 6.3 S, 46.786, -96.82483, 0.12, T, NA, NA, NA, 2024-12-09 02:43 PM
2024-12-09, 07:00 AM, 2024-12-09 08:40 AM, ND-WR-24, Berthold 3.5 SSE, 48.268767, -101.704829, T, T, NA, T, NA, 2024-12-09 02:40 PM
2024-12-09, 07:00 AM, 2024-12-09 08:59 AM, ND-LM-4, La Moure 4.6 ESE, 46.3444683, -98.2020494, 0.08, NA, NA, NA, NA, 2024-12-09 02:58 PM
2024-12-09, 07:00 AM, 2024-12-09 08:03 AM, ND-DN-11, Killdeer 5.4 SW, 47.321148, -102.847733, T, 0.2, T, NA, NA, 2024-12-09 03:03 PM
2024-12-09, 07:00 AM, 2024-12-09 08:17 AM, ND-SK-12, Dickinson 1.3 WNW, 46.8950229138136, -102.807566151023, 0.25, NA, NA, NA, NA, 2024-12-09 03:17 PM
2024-12-09, 07:00 AM, 2024-12-09 08:24 AM, ND-DN-22, Killdeer 0.3 NNW, 47.368641, -102.75557, 0.20, 3.0, NA, NA, NA, 2024-12-09 03:24 PM
2024-12-09, 07:00 AM, 2024-12-09 09:36 AM, ND-TR-3, Grandin 7.1 ENE, 47.26978, -96.85943, 0.28, 0.0, NA, NA, NA, 2024-12-09 03:35 PM
2024-12-09, 07:00 AM, 2024-12-09 11:07 AM, ND-CS-45, Fargo 3.6 NNE, 46.925995, -96.793217, 0.20, NA, NA, NA, NA, 2024-12-09 05:07 PM
2024-12-09, 07:00 AM, 2024-12-09 12:23 PM, ND-DC-7, Monango 3.6 NW, 46.214353, -98.640481, 0.16, NA, NA, NA, NA, 2024-12-09 06:23 PM
2024-12-09, 07:00 AM, 2024-12-09 12:32 PM, ND-SM-12, Montpelier 3.3 ESE, 46.68874, -98.519135, 0.15, 0.0, NA, T, NA, 2024-12-09 06:32 PM
2024-12-09, 07:00 AM, 2024-12-09 07:01 PM, ND-GV-1, Beach 0.3 SSE, 46.9095039, -104.0049702, 0.46, 4.0, 0.46, 1.0, NA, 2024-12-10 02:01 AM
2024-12-09, 07:00 AM, 2024-12-10 07:34 AM, ND-MR-14, Beulah 1.8 SE, 47.24955, -101.7457, NA, 0.3, NA, NA, NA, 2024-12-10 01:34 PM
2024-12-09, 07:00 AM, 2024-12-11 11:39 AM, ND-RC-14, Wahpeton 1.0 SSE, 46.25819, -96.59853, T, NA, NA, NA, NA, 2024-12-11 05:38 PM
2024-12-09, 07:00 AM, 2024-12-13 08:04 AM, ND-DC-13, Ellendale 7.3 NW, 46.069578, -98.644094, 0.15, NA, NA, NA, NA, 2024-12-13 02:04 PM
2024-12-09, 07:00 AM, 2024-12-14 09:54 AM, ND-BH-34, Bismarck 1.3 WNW, 46.8114599, -100.792962, 0.06, 0.0, NA, 1.0, NA, 2024-12-14 03:54 PM
2024-12-09, 07:45 AM, 2024-12-09 01:46 PM, ND-MT-16, Mandan 1.7 SSE, 46.805404, -100.878262, 0.02, 0.3, NA, NA, NA, 2024-12-09 07:45 PM
2024-12-09, 08:00 AM, 2024-12-09 07:06 AM, ND-DC-9, Oakes 1.6 W, 46.138933673501, -98.1202670931816, 0.10, NA, NA, NA, NA, 2024-12-09 01:05 PM
2024-12-09, 08:00 AM, 2024-12-09 08:38 AM, ND-MK-6, Watford City 1.3 NNW, 47.819818, -103.281614, 0.12, 1.0, 0.12, NA, NA, 2024-12-09 02:38 PM
2024-12-09, 08:00 AM, 2024-12-09 08:40 AM, ND-CS-68, Fargo 7.2 S, 46.77314, -96.796977, 0.15, NA, NA, NA, NA, 2024-12-09 02:40 PM
2024-12-09, 08:00 AM, 2024-12-09 09:25 AM, ND-BT-8, Maxbass 4.9 ENE, 48.744588, -101.038884, 0.01, 0.1, NA, NA, NA, 2024-12-09 03:24 PM
2024-12-09, 08:00 AM, 2024-12-09 10:49 AM, ND-LM-3, Edgeley 5.2 NW, 46.4167604, -98.7875315, 0.15, 0.0, NA, NA, NA, 2024-12-09 04:49 PM
2024-12-09, 08:00 AM, 2024-12-09 04:01 PM, ND-PM-1, Cavalier 7.9 WNW, 48.851105, -97.77746, 0.80, 7.5, NA, NA, NA, 2024-12-09 10:00 PM
2024-12-09, 08:00 AM, 2024-12-09 11:24 AM, ND-ML-7, Garrison 2.1 SSW, 47.6252727017546, -101.437235467792, 0.04, NA, NA, NA, NA, 2024-12-09 05:24 PM
2024-12-09, 08:00 AM, 2024-12-09 01:55 PM, ND-RS-2, Lisbon 0.5 ENE, 46.441025, -97.673593, 0.11, NA, NA, NA, NA, 2024-12-09 07:54 PM
2024-12-09, 08:00 AM, 2024-12-09 03:03 PM, ND-RC-18, Wahpeton 4.3 SSW, 46.2110748, -96.6336082, 0.00, 0.0, NA, NA, NA, 2024-12-09 09:03 PM
2024-12-09, 08:00 AM, 2024-12-09 03:22 PM, ND-PR-6, Towner 11.9 SE, 48.232831, -100.214821, 0.06, 0.4, 0.04, NA, NA, 2024-12-09 09:22 PM
2024-12-09, 08:00 AM, 2024-12-09 05:34 PM, ND-LM-2, Kulm 4.0 NNE, 46.355388, -98.917698, 0.10, NA, NA, NA, NA, 2024-12-09 11:33 PM
2024-12-09, 08:00 AM, 2024-12-09 07:57 PM, ND-GF-22, Grand Forks 3.9 N, 47.97361, -97.06528, 0.22, T, NA, NA, NA, 2024-12-10 01:57 AM
2024-12-09, 08:00 AM, 2024-12-10 09:09 AM, ND-DN-2, Killdeer 0.6 WNW, 47.369538, -102.763133, 0.08, 2.0, 0.08, 2.0, NA, 2024-12-10 04:09 PM
2024-12-09, 08:00 AM, 2024-12-10 12:46 PM, ND-CS-25, Fargo 2.1 N, 46.908167, -96.779373, 0.20, 0.5, NA, 2.0, NA, 2024-12-10 06:46 PM
2024-12-09, 09:00 AM, 2024-12-09 12:12 PM, ND-BT-11, Bottineau 6.4 ENE, 48.874374, -100.324136, 0.10, T, NA, NA, NA, 2024-12-09 06:12 PM
2024-12-09, 12:00 PM, 2024-12-12 07:17 PM, ND-SM-15, Jamestown 0.8 WSW, 46.90736, -98.715491, 0.00, 0.0, NA, NA, NA, 2024-12-13 01:16 AM
2024-12-08, 03:02 AM, 2024-12-08 03:05 AM, ND-BT-9, Westhope 0.1 N, 48.91363, -101.01682, 0.00, 0.0, NA, NA, NA, 2024-12-08 09:04 AM
2024-12-08, 06:00 AM, 2024-12-08 06:59 AM, ND-RC-8, Abercrombie 0.2 NW, 46.449, -96.728, 0.00, 0.0, NA, NA, NA, 2024-12-08 12:58 PM
2024-12-08, 06:00 AM, 2024-12-08 07:24 AM, ND-DN-14, Marshall 2 W, 47.138575, -102.373724, 0.00, 0.0, NA, NA, NA, 2024-12-08 02:23 PM
2024-12-08, 06:00 AM, 2024-12-08 04:46 PM, ND-MR-7, Hazen 0.4 ESE, 47.298303413373, -101.617834704981, 0.00, 0.0, NA, NA, NA, 2024-12-08 10:45 PM
2024-12-08, 06:00 AM, 2024-12-09 06:14 AM, ND-SM-14, Pingree 5.4 NW, 47.215688, -98.994444, 0.00, 0.0, NA, NA, NA, 2024-12-09 12:14 PM
2024-12-08, 06:30 AM, 2024-12-08 08:18 AM, ND-GG-3, Cooperstown 0.4 WNW, 47.44685, -98.132492, 0.00, 0.0, 0.00, 1.4, NA, 2024-12-08 02:18 PM
2024-12-08, 07:00 AM, 2024-12-08 06:54 AM, ND-GF-14, Grand Forks 3.4 SSE, 47.874092, -97.034175, 0.08, NA, NA, NA, NA, 2024-12-08 12:53 PM
2024-12-08, 07:00 AM, 2024-12-08 06:59 AM, ND-CS-79, West Fargo 2.1 SSW, 46.846629, -96.91997, T, NA, NA, NA, NA, 2024-12-08 12:58 PM
2024-12-08, 07:00 AM, 2024-12-08 07:11 AM, ND-GF-23, Larimore 0.4 SE, 47.9053, -97.6211, 0.08, 0.0, NA, NA, NA, 2024-12-08 01:10 PM
2024-12-08, 07:00 AM, 2024-12-08 07:19 AM, ND-WR-20, Minot 1.6 SSW, 48.212988, -101.309627, 0.00, 0.0, NA, NA, NA, 2024-12-08 01:18 PM
2024-12-08, 07:00 AM, 2024-12-08 08:02 AM, ND-TR-3, Grandin 7.1 ENE, 47.26978, -96.85943, 0.02, 0.0, NA, NA, NA, 2024-12-08 02:01 PM
2024-12-08, 07:00 AM, 2024-12-08 08:23 AM, ND-WR-24, Berthold 3.5 SSE, 48.268767, -101.704829, 0.00, 0.0, NA, 0.0, NA, 2024-12-08 02:23 PM
2024-12-08, 07:00 AM, 2024-12-08 08:29 AM, ND-CS-45, Fargo 3.6 NNE, 46.925995, -96.793217, 0.00, 0.0, NA, NA, NA, 2024-12-08 02:29 PM
2024-12-08, 07:00 AM, 2024-12-08 07:46 AM, ND-SK-12, Dickinson 1.3 WNW, 46.8950229138136, -102.807566151023, 0.00, 0.0, NA, NA, NA, 2024-12-08 02:46 PM
2024-12-08, 07:00 AM, 2024-12-08 09:16 AM, ND-CS-77, Fargo 6.3 S, 46.786, -96.82483, 0.00, 0.0, NA, NA, NA, 2024-12-08 03:15 PM
2024-12-08, 07:00 AM, 2024-12-08 10:01 AM, ND-GV-1, Beach 0.3 SSE, 46.9095039, -104.0049702, 0.00, 0.0, NA, NA, NA, 2024-12-08 05:00 PM
2024-12-08, 07:00 AM, 2024-12-08 12:47 PM, ND-RC-14, Wahpeton 1.0 SSE, 46.25819, -96.59853, 0.00, 0.0, NA, NA, NA, 2024-12-08 06:46 PM
2024-12-08, 07:00 AM, 2024-12-08 02:09 PM, ND-DN-11, Killdeer 5.4 SW, 47.321148, -102.847733, 0.00, 0.0, NA, NA, NA, 2024-12-08 09:08 PM
2024-12-08, 07:00 AM, 2024-12-09 07:25 AM, ND-CS-75, Fargo 1.8 S, 46.85126, -96.81675, 0.00, 0.0, NA, NA, NA, 2024-12-09 01:24 PM
2024-12-08, 07:00 AM, 2024-12-09 08:59 AM, ND-LM-4, La Moure 4.6 ESE, 46.3444683, -98.2020494, 0.00, 0.0, NA, NA, NA, 2024-12-09 02:59 PM
2024-12-08, 07:00 AM, 2024-12-09 08:25 AM, ND-DN-22, Killdeer 0.3 NNW, 47.368641, -102.75557, 0.00, 0.0, NA, NA, NA, 2024-12-09 03:24 PM
2024-12-08, 07:00 AM, 2024-12-09 12:33 PM, ND-SM-12, Montpelier 3.3 ESE, 46.68874, -98.519135, T, NA, NA, T, NA, 2024-12-09 06:32 PM
2024-12-08, 07:00 AM, 2024-12-13 08:04 AM, ND-DC-13, Ellendale 7.3 NW, 46.069578, -98.644094, 0.00, 0.0, NA, NA, NA, 2024-12-13 02:04 PM
2024-12-08, 07:00 AM, 2024-12-14 09:53 AM, ND-BH-34, Bismarck 1.3 WNW, 46.8114599, -100.792962, 0.00, 0.0, NA, 1.0, NA, 2024-12-14 03:52 PM
2024-12-08, 07:45 AM, 2024-12-08 10:12 AM, ND-MT-16, Mandan 1.7 SSE, 46.805404, -100.878262, 0.04, NA, NA, NA, NA, 2024-12-08 04:12 PM
2024-12-08, 08:00 AM, 2024-12-08 08:11 AM, ND-PM-1, Cavalier 7.9 WNW, 48.851105, -97.77746, 0.00, 0.0, NA, NA, NA, 2024-12-08 02:11 PM
2024-12-08, 08:00 AM, 2024-12-08 08:11 AM, ND-GF-22, Grand Forks 3.9 N, 47.97361, -97.06528, 0.10, NA, NA, NA, NA, 2024-12-08 02:11 PM
2024-12-08, 08:00 AM, 2024-12-08 08:13 AM, ND-MK-6, Watford City 1.3 NNW, 47.819818, -103.281614, 0.00, 0.0, 0.00, NA, NA, 2024-12-08 02:12 PM
2024-12-08, 08:00 AM, 2024-12-08 08:20 AM, ND-MR-2, Hazen 0.4 SW, 47.29558, -101.630102, T, 0.0, NA, NA, NA, 2024-12-08 02:19 PM
2024-12-08, 08:00 AM, 2024-12-08 08:31 AM, ND-RC-18, Wahpeton 4.3 SSW, 46.2110748, -96.6336082, 0.00, 0.0, NA, NA, NA, 2024-12-08 02:30 PM
2024-12-08, 08:00 AM, 2024-12-08 09:06 AM, ND-LM-3, Edgeley 5.2 NW, 46.4167604, -98.7875315, 0.00, 0.0, NA, NA, NA, 2024-12-08 03:05 PM
2024-12-08, 08:00 AM, 2024-12-08 05:36 PM, ND-CV-4, Langdon 1.4 ESE, 48.757576, -98.34205, 0.12, 0.5, 0.12, 6.5, NA, 2024-12-08 11:36 PM
2024-12-08, 08:00 AM, 2024-12-08 07:13 PM, ND-BT-8, Maxbass 4.9 ENE, 48.744588, -101.038884, 0.03, NA, NA, NA, NA, 2024-12-09 01:12 AM
2024-12-08, 08:00 AM, 2024-12-09 07:06 AM, ND-DC-9, Oakes 1.6 W, 46.138933673501, -98.1202670931816, 0.00, 0.0, NA, NA, NA, 2024-12-09 01:06 PM
2024-12-08, 08:00 AM, 2024-12-09 03:22 PM, ND-PR-6, Towner 11.9 SE, 48.232831, -100.214821, 0.00, 0.0, NA, NA, NA, 2024-12-09 09:22 PM
2024-12-08, 08:00 AM, 2024-12-10 09:51 AM, ND-ML-7, Garrison 2.1 SSW, 47.6252727017546, -101.437235467792, 0.00, 0.0, NA, NA, NA, 2024-12-10 03:51 PM
2024-12-08, 08:00 AM, 2024-12-10 12:49 PM, ND-CS-25, Fargo 2.1 N, 46.908167, -96.779373, 0.00, 0.0, NA, 1.5, NA, 2024-12-10 06:48 PM
2024-12-08, 08:15 AM, 2024-12-08 08:47 AM, ND-DN-2, Killdeer 0.6 WNW, 47.369538, -102.763133, 0.00, 0.0, 0.00, 1.0, NA, 2024-12-08 03:46 PM
2024-12-08, 08:35 AM, 2024-12-08 08:52 AM, ND-CS-68, Fargo 7.2 S, 46.77314, -96.796977, T, NA, NA, NA, NA, 2024-12-08 02:52 PM
2024-12-08, 09:00 AM, 2024-12-08 09:55 AM, ND-BT-11, Bottineau 6.4 ENE, 48.874374, -100.324136, 0.04, 0.0, NA, 6.0, NA, 2024-12-08 03:54 PM
2024-12-08, 12:00 PM, 2024-12-08 12:18 PM, ND-SM-15, Jamestown 0.8 WSW, 46.90736, -98.715491, 0.12, NA, NA, NA, NA, 2024-12-08 06:18 PM
2024-12-07, 06:00 AM, 2024-12-07 06:15 AM, ND-SM-14, Pingree 5.4 NW, 47.215688, -98.994444, 0.00, 0.0, NA, NA, NA, 2024-12-07 12:14 PM
2024-12-07, 06:00 AM, 2024-12-07 07:14 AM, ND-DN-14, Marshall 2 W, 47.138575, -102.373724, 0.00, 0.0, NA, NA, NA, 2024-12-07 02:13 PM
2024-12-07, 06:00 AM, 2024-12-08 06:59 AM, ND-RC-8, Abercrombie 0.2 NW, 46.449, -96.728, 0.00, 0.0, NA, NA, NA, 2024-12-08 12:59 PM
2024-12-07, 06:00 AM, 2024-12-08 04:46 PM, ND-MR-7, Hazen 0.4 ESE, 47.298303413373, -101.617834704981, 0.00, 0.0, NA, NA, NA, 2024-12-08 10:46 PM
2024-12-07, 06:30 AM, 2024-12-07 06:36 AM, ND-GG-3, Cooperstown 0.4 WNW, 47.44685, -98.132492, 0.00, 0.0, NA, 2.4, NA, 2024-12-07 12:36 PM
2024-12-07, 07:00 AM, 2024-12-07 06:53 AM, ND-CS-79, West Fargo 2.1 SSW, 46.846629, -96.91997, 0.00, 0.0, NA, NA, NA, 2024-12-07 12:53 PM
2024-12-07, 07:00 AM, 2024-12-07 07:27 AM, ND-GF-23, Larimore 0.4 SE, 47.9053, -97.6211, 0.00, 0.0, NA, NA, NA, 2024-12-07 01:26 PM
2024-12-07, 07:00 AM, 2024-12-07 07:55 AM, ND-BH-34, Bismarck 1.3 WNW, 46.8114599, -100.792962, 0.00, 0.0, NA, 1.5, NA, 2024-12-07 01:54 PM
2024-12-07, 07:00 AM, 2024-12-07 08:05 AM, ND-SM-12, Montpelier 3.3 ESE, 46.68874, -98.519135, 0.00, 0.0, NA, NA, NA, 2024-12-07 02:05 PM
2024-12-07, 07:00 AM, 2024-12-07 08:14 AM, ND-TR-3, Grandin 7.1 ENE, 47.26978, -96.85943, 0.00, 0.0, NA, NA, NA, 2024-12-07 02:14 PM
2024-12-07, 07:00 AM, 2024-12-07 08:27 AM, ND-WR-20, Minot 1.6 SSW, 48.212988, -101.309627, 0.00, 0.0, NA, NA, NA, 2024-12-07 02:26 PM
2024-12-07, 07:00 AM, 2024-12-07 08:53 AM, ND-CS-45, Fargo 3.6 NNE, 46.925995, -96.793217, 0.00, 0.0, NA, NA, NA, 2024-12-07 02:52 PM
2024-12-07, 07:00 AM, 2024-12-07 09:12 AM, ND-CS-77, Fargo 6.3 S, 46.786, -96.82483, 0.00, 0.0, NA, NA, NA, 2024-12-07 03:12 PM
2024-12-07, 07:00 AM, 2024-12-07 08:31 AM, ND-SK-12, Dickinson 1.3 WNW, 46.8950229138136, -102.807566151023, 0.00, 0.0, NA, NA, NA, 2024-12-07 03:31 PM
