ObservationDate,ObservationTime,EntryDateTime,StationNumber,StationName,Latitude,Longitude,TotalPrecipAmt,NewSnowDepth,NewSnowSWE,TotalSnowDepth,TotalSnowSWE,DateTimeStamp
2024-12-10, 07:00 AM, 2024-12-10 07:00 AM, WV-MG-16, Morgantown 5.9 SW, 39.566154, -80.014906, 0.24, 0.0, 0.00, 0.0, 0.00, 2024-12-10 11:59 AM
2024-12-10, 07:00 AM, 2024-12-10 07:02 AM, WV-PR-11, Thomas 7.4 N, 39.253611, -79.510556, 0.26, 0.0, 0.00, 0.0, 0.00, 2024-12-10 12:02 PM
2024-12-10, 07:00 AM, 2024-12-10 07:02 AM, WV-PC-4, Cass 3.7 SW, 38.3566, -79.9621, 0.03, NA, NA, NA, NA, 2024-12-10 12:02 PM
2024-12-10, 07:00 AM, 2024-12-10 07:03 AM, WV-MG-7, Morgantown 6.4 WSW, 39.6087, -80.0641, 0.27, NA, NA, NA, NA, 2024-12-10 12:03 PM
2024-12-10, 07:00 AM, 2024-12-10 07:06 AM, WV-BN-4, Danville 1.8 WSW, 38.067615, -81.863309, 0.06, NA, NA, NA, NA, 2024-12-10 12:06 PM
2024-12-10, 07:00 AM, 2024-12-10 07:14 AM, WV-OH-6, Valley Grove 3.5 NNE, 40.138008, -80.543502, 0.32, NA, NA, NA, NA, 2024-12-10 12:13 PM
2024-12-10, 07:00 AM, 2024-12-10 07:17 AM, WV-MC-11, Princeton 0.3 NNW, 37.371891, -81.098193, 0.01, NA, NA, NA, NA, 2024-12-10 12:17 PM
2024-12-10, 07:00 AM, 2024-12-10 07:18 AM, WV-DD-1, Center Point 2.2 NNW, 39.41954, -80.65613, 0.20, NA, NA, NA, NA, 2024-12-10 12:17 PM
2024-12-10, 07:00 AM, 2024-12-10 07:20 AM, WV-NC-4, Craigsville 0.6 NE, 38.336981, -80.64522, 0.03, 0.0, NA, 0.0, NA, 2024-12-10 12:19 PM
2024-12-10, 07:00 AM, 2024-12-10 07:28 AM, WV-HS-11, Lost Creek 1.3 NW, 39.17093, -80.368959, 0.10, NA, NA, NA, NA, 2024-12-10 12:28 PM
2024-12-10, 07:00 AM, 2024-12-10 07:28 AM, WV-PR-22, Terra Alta 0.4 E, 39.4449, -79.5371, 0.35, NA, NA, NA, NA, 2024-12-10 12:28 PM
2024-12-10, 07:00 AM, 2024-12-10 07:54 AM, WV-GL-4, Glenville 5.9 W, 38.953261, -80.942139, 0.03, NA, NA, NA, NA, 2024-12-10 12:53 PM
2024-12-10, 07:00 AM, 2024-12-10 08:16 AM, WV-PT-10, Hurricane 1.6 SSW, 38.415651, -82.027835, T, 0.0, NA, 0.0, NA, 2024-12-10 01:16 PM
2024-12-10, 07:00 AM, 2024-12-10 08:26 AM, WV-JC-3, Ripley 5.8 S, 38.737722, -81.6903944, 0.05, 0.0, NA, NA, NA, 2024-12-10 01:26 PM
2024-12-10, 07:00 AM, 2024-12-10 08:19 AM, WV-KN-26, South Charleston 2.5 W, 38.349862, -81.751854, 0.04, NA, NA, NA, NA, 2024-12-10 01:18 PM
2024-12-10, 07:00 AM, 2024-12-10 08:53 AM, WV-PC-7, Green Bank 1.2 ESE, 38.411148, -79.811871, 0.03, 0.0, NA, 0.0, NA, 2024-12-10 01:52 PM
2024-12-10, 07:00 AM, 2024-12-10 09:24 AM, WV-KN-2, South Charleston 4.7 SSW, 38.298239, -81.750608, 0.03, NA, NA, NA, NA, 2024-12-10 02:23 PM
2024-12-10, 07:00 AM, 2024-12-10 09:32 AM, WV-HM-2, Slanesville 2.1 SE, 39.3482, -78.5016, 0.11, NA, NA, NA, NA, 2024-12-10 02:31 PM
2024-12-10, 07:00 AM, 2024-12-10 10:07 AM, WV-KN-52, South Charleston 2.6 SSW, 38.322861, -81.727739, T, 0.0, 0.00, 0.0, 0.00, 2024-12-10 03:07 PM
2024-12-10, 07:00 AM, 2024-12-10 12:40 PM, WV-MA-11, Fairmont 3.1 ENE, 39.496751, -80.0922, 0.30, NA, NA, NA, NA, 2024-12-10 05:40 PM
2024-12-10, 07:00 AM, 2024-12-10 05:13 PM, WV-HY-2, Rig 0.4 NW, 39.0432, -79.049581, T, 0.0, 0.00, 0.0, 0.00, 2024-12-10 10:13 PM
2024-12-10, 07:00 AM, 2024-12-10 06:50 PM, WV-CY-3, Clay 0.2 WSW, 38.4611, -81.0841, 0.15, NA, NA, NA, NA, 2024-12-10 11:49 PM
2024-12-10, 07:00 AM, 2024-12-11 07:53 AM, WV-KN-25, Charleston 5.8 ENE, 38.380741, -81.531351, 0.00, 0.0, NA, NA, NA, 2024-12-11 12:53 PM
2024-12-10, 07:00 AM, 2024-12-16 12:20 PM, WV-MH-5, Moundsville 3.6 SSW, 39.873568, -80.765586, 0.00, 0.0, NA, NA, NA, 2024-12-16 12:19 PM
2024-12-10, 07:00 AM, 2024-12-17 10:50 AM, WV-HM-4, Springfield 3.5 SW, 39.413611, -78.738611, 0.00, 0.0, NA, NA, NA, 2024-12-17 03:49 PM
2024-12-10, 07:19 AM, 2024-12-10 08:41 AM, WV-JF-15, Harpers Ferry 12.8 SSW, 39.1576, -77.84331, 0.09, 0.0, NA, NA, NA, 2024-12-10 01:40 PM
2024-12-10, 07:30 AM, 2024-12-10 08:38 AM, WV-DD-9, West Union 2.9 SE, 39.272243, -80.732307, 0.14, NA, NA, NA, NA, 2024-12-10 01:38 PM
2024-12-10, 07:54 AM, 2024-12-10 07:55 AM, WV-KN-5, St. Albans 1.0 WNW, 38.383324, -81.833889, 0.01, NA, NA, NA, NA, 2024-12-10 12:54 PM
2024-12-10, 07:57 AM, 2024-12-10 07:57 AM, WV-GL-3, Auburn 4.0 E, 39.08911, -80.78197, 0.03, NA, NA, NA, NA, 2024-12-10 12:57 PM
2024-12-10, 08:00 AM, 2024-12-11 09:36 AM, WV-KN-50, Charleston 5.9 SE, 38.280345, -81.568314, 0.19, 0.0, NA, NA, NA, 2024-12-11 02:36 PM
2024-12-10, 08:00 AM, 2024-12-10 08:03 AM, WV-BY-13, Martinsburg 2.9 SE, 39.434926, -77.926691, 0.20, NA, NA, NA, NA, 2024-12-10 01:02 PM
2024-12-10, 08:00 AM, 2024-12-10 09:18 AM, WV-WT-1, New Martinsville 6.5 E, 39.64898, -80.73822, 0.21, 0.0, 0.00, 0.0, 0.00, 2024-12-10 02:17 PM
2024-12-10, 08:00 AM, 2024-12-10 08:06 AM, WV-KN-45, Charleston 1.7 WSW, 38.33717, -81.65617, T, 0.0, 0.00, 0.0, 0.00, 2024-12-10 01:06 PM
2024-12-10, 08:00 AM, 2024-12-10 08:17 AM, WV-WN-5, Fort Gay 3.3 ENE, 38.130333, -82.535405, 0.00, 0.0, NA, NA, NA, 2024-12-10 01:16 PM
2024-12-10, 08:00 AM, 2024-12-10 08:20 AM, WV-DD-4, Auburn 8.3 ENE, 39.125471, -80.706786, 0.04, NA, NA, NA, NA, 2024-12-10 01:19 PM
2024-12-10, 08:00 AM, 2024-12-10 08:30 AM, WV-CB-17, Huntington 1.7 ESE, 38.4056, -82.4036, T, 0.0, 0.00, 0.0, 0.00, 2024-12-10 01:29 PM
2024-12-10, 08:00 AM, 2024-12-10 08:43 AM, WV-PR-14, Bruceton Mills 9.3 SE, 39.58462, -79.496606, 0.42, NA, NA, NA, NA, 2024-12-10 01:43 PM
2024-12-10, 08:00 AM, 2024-12-10 09:21 AM, WV-PT-11, Eleanor 0.2 SSW, 38.536493, -81.931887, 0.31, 0.0, NA, NA, NA, 2024-12-10 02:20 PM
2024-12-10, 08:00 AM, 2024-12-10 09:36 AM, WV-KN-1, Alum Creek 3.0 E, 38.2872, -81.7874, T, 0.0, 0.00, 0.0, 0.00, 2024-12-10 02:36 PM
2024-12-10, 08:00 AM, 2024-12-10 05:00 PM, WV-CB-23, Huntington 3.4 ESE, 38.39312, -82.37565, 0.04, NA, NA, NA, NA, 2024-12-10 09:59 PM
2024-12-10, 08:00 AM, 2025-01-21 04:20 PM, WV-CB-11, Huntington 1.0 S, 38.39804285, -82.4339629, 0.32, NA, NA, NA, NA, 2025-01-21 09:19 PM
2024-12-10, 09:00 AM, 2024-12-10 09:31 AM, WV-DD-8, West Union 5.6 ESE, 39.2729, -80.6763, 0.14, NA, NA, NA, NA, 2024-12-10 02:30 PM
2024-12-10, 09:00 AM, 2024-12-10 05:49 PM, WV-JF-12, Harpers Ferry 7.2 SSW, 39.23094, -77.800787, 0.09, NA, NA, NA, NA, 2024-12-10 10:49 PM
2024-12-09, 05:31 AM, 2024-12-09 05:31 AM, WV-LN-3, Branchland 5.5 ESE, 38.186413, -82.111559, 0.38, NA, NA, NA, NA, 2024-12-09 10:31 AM
2024-12-09, 05:55 AM, 2024-12-09 06:01 AM, WV-CB-2, Huntington 2.9 E, 38.405967, -82.381274, 0.33, NA, NA, NA, NA, 2024-12-09 11:01 AM
2024-12-09, 06:00 AM, 2024-12-09 06:16 AM, WV-MA-10, Rivesville 1.7 N, 39.555861, -80.121159, 0.09, NA, NA, NA, NA, 2024-12-09 11:15 AM
2024-12-09, 06:00 AM, 2024-12-11 06:42 PM, WV-CB-19, Culloden 0.5 WSW, 38.4141, -82.076, 0.33, NA, NA, NA, NA, 2024-12-11 11:42 PM
2024-12-09, 06:01 AM, 2024-12-09 06:02 AM, WV-KN-5, St. Albans 1.0 WNW, 38.383324, -81.833889, 0.43, NA, NA, NA, NA, 2024-12-09 11:01 AM
2024-12-09, 06:20 AM, 2024-12-09 07:30 AM, WV-LW-6, Weston 5.1 NW, 39.0994, -80.529374, 0.57, NA, NA, NA, NA, 2024-12-09 12:29 PM
2024-12-09, 06:22 AM, 2024-12-09 06:22 AM, WV-DD-2, West Union 8.2 NE, 39.39101389, -80.68297222, 0.30, NA, NA, NA, NA, 2024-12-09 11:22 AM
2024-12-09, 06:39 AM, 2024-12-09 06:28 AM, WV-TY-3, Middlebourne 3.2 ESE, 39.47, -80.85706, 0.33, NA, NA, NA, NA, 2024-12-09 11:27 AM
2024-12-09, 07:00 AM, 2024-12-09 06:43 AM, WV-DD-1, Center Point 2.2 NNW, 39.41954, -80.65613, 0.30, NA, NA, NA, NA, 2024-12-09 11:43 AM
2024-12-09, 07:00 AM, 2024-12-09 06:51 AM, WV-PR-20, Bruceton Mills 2.8 S, 39.6194841, -79.6378397, 0.23, 0.0, NA, 0.0, NA, 2024-12-09 11:50 AM
2024-12-09, 07:00 AM, 2024-12-09 07:02 AM, WV-MG-16, Morgantown 5.9 SW, 39.566154, -80.014906, 0.25, 0.0, 0.00, 0.0, 0.00, 2024-12-09 12:01 PM
2024-12-09, 07:00 AM, 2024-12-09 07:03 AM, WV-PC-4, Cass 3.7 SW, 38.3566, -79.9621, 0.26, NA, NA, NA, NA, 2024-12-09 12:03 PM
2024-12-09, 07:00 AM, 2024-12-09 07:04 AM, WV-BN-4, Danville 1.8 WSW, 38.067615, -81.863309, 0.45, NA, NA, NA, NA, 2024-12-09 12:04 PM
2024-12-09, 07:00 AM, 2024-12-09 07:07 AM, WV-MG-7, Morgantown 6.4 WSW, 39.6087, -80.0641, 0.28, NA, NA, NA, NA, 2024-12-09 12:06 PM
2024-12-09, 07:00 AM, 2024-12-09 07:07 AM, WV-OH-6, Valley Grove 3.5 NNE, 40.138008, -80.543502, 0.26, NA, NA, NA, NA, 2024-12-09 12:07 PM
2024-12-09, 07:00 AM, 2024-12-09 07:07 AM, WV-KN-43, South Charleston 1.6 ENE, 38.36074, -81.67894, 0.42, NA, NA, NA, NA, 2024-12-09 12:07 PM
2024-12-09, 07:00 AM, 2024-12-09 07:09 AM, WV-PC-7, Green Bank 1.2 ESE, 38.411148, -79.811871, 0.21, 0.0, NA, 0.0, NA, 2024-12-09 12:08 PM
2024-12-09, 07:00 AM, 2024-12-09 07:09 AM, WV-MH-5, Moundsville 3.6 SSW, 39.873568, -80.765586, 0.37, NA, NA, NA, NA, 2024-12-09 12:09 PM
2024-12-09, 07:00 AM, 2024-12-09 07:15 AM, WV-MC-11, Princeton 0.3 NNW, 37.371891, -81.098193, 0.51, NA, NA, NA, NA, 2024-12-09 12:14 PM
2024-12-09, 07:00 AM, 2024-12-09 07:18 AM, WV-NC-4, Craigsville 0.6 NE, 38.336981, -80.64522, 0.56, 0.0, NA, 0.0, NA, 2024-12-09 12:18 PM
2024-12-09, 07:00 AM, 2024-12-09 07:26 AM, WV-HS-11, Lost Creek 1.3 NW, 39.17093, -80.368959, 0.35, NA, NA, NA, NA, 2024-12-09 12:26 PM
2024-12-09, 07:00 AM, 2024-12-09 07:43 AM, WV-PR-11, Thomas 7.4 N, 39.253611, -79.510556, 0.20, 0.0, 0.00, T, T, 2024-12-09 12:43 PM
2024-12-09, 07:00 AM, 2024-12-09 07:43 AM, WV-KN-52, South Charleston 2.6 SSW, 38.322861, -81.727739, 0.45, 0.0, 0.00, 0.0, 0.00, 2024-12-09 12:43 PM
2024-12-09, 07:00 AM, 2024-12-09 07:44 AM, WV-MA-11, Fairmont 3.1 ENE, 39.496751, -80.0922, 0.31, NA, NA, NA, NA, 2024-12-09 12:43 PM
2024-12-09, 07:00 AM, 2024-12-09 07:53 AM, WV-KN-2, South Charleston 4.7 SSW, 38.298239, -81.750608, 0.46, NA, NA, NA, NA, 2024-12-09 12:52 PM
2024-12-09, 07:00 AM, 2024-12-09 08:01 AM, WV-RT-2, Pennsboro 1.2 ESE, 39.27361, -80.955789, 0.49, NA, NA, NA, NA, 2024-12-09 01:01 PM
2024-12-09, 07:00 AM, 2024-12-09 08:03 AM, WV-WD-7, Williamstown 0.4 WNW, 39.4028003, -81.4571993, 0.47, NA, NA, NA, NA, 2024-12-09 01:02 PM
2024-12-09, 07:00 AM, 2024-12-09 08:12 AM, WV-JC-3, Ripley 5.8 S, 38.737722, -81.6903944, 0.35, NA, NA, NA, NA, 2024-12-09 01:12 PM
2024-12-09, 07:00 AM, 2024-12-09 08:28 AM, WV-GL-4, Glenville 5.9 W, 38.953261, -80.942139, 0.80, NA, NA, NA, NA, 2024-12-09 01:27 PM
2024-12-09, 07:00 AM, 2024-12-09 09:43 AM, WV-WD-18, Walker 2.1 SW, 39.15838, -81.41237, 0.45, NA, NA, NA, NA, 2024-12-09 02:43 PM
2024-12-09, 07:00 AM, 2024-12-09 10:44 AM, WV-KN-33, Charleston 2.6 W, 38.344196, -81.678526, 0.43, 0.0, 0.00, 0.0, 0.00, 2024-12-09 03:43 PM
2024-12-09, 07:00 AM, 2024-12-09 10:16 PM, WV-CY-3, Clay 0.2 WSW, 38.4611, -81.0841, 0.45, NA, NA, NA, NA, 2024-12-10 03:15 AM
2024-12-09, 07:00 AM, 2024-12-17 10:49 AM, WV-HM-4, Springfield 3.5 SW, 39.413611, -78.738611, 0.00, 0.0, NA, NA, NA, 2024-12-17 03:49 PM
2024-12-09, 07:19 AM, 2024-12-09 08:05 AM, WV-JF-15, Harpers Ferry 12.8 SSW, 39.1576, -77.84331, T, 0.0, NA, NA, NA, 2024-12-09 01:04 PM
2024-12-09, 07:30 AM, 2024-12-09 08:48 AM, WV-DD-9, West Union 2.9 SE, 39.272243, -80.732307, 0.42, NA, NA, NA, NA, 2024-12-09 01:48 PM
2024-12-09, 07:45 AM, 2024-12-09 07:48 AM, WV-BY-16, Bunker Hill 1.5 SW, 39.314835, -78.068367, 0.01, 0.0, NA, 0.0, NA, 2024-12-09 12:48 PM
2024-12-09, 07:53 AM, 2024-12-09 07:54 AM, WV-GL-3, Auburn 4.0 E, 39.08911, -80.78197, 0.50, NA, NA, NA, NA, 2024-12-09 12:53 PM
2024-12-09, 08:00 AM, 2024-12-09 07:40 AM, WV-KN-50, Charleston 5.9 SE, 38.280345, -81.568314, 0.42, NA, NA, NA, NA, 2024-12-09 12:39 PM
2024-12-09, 08:00 AM, 2024-12-09 07:58 AM, WV-CB-17, Huntington 1.7 ESE, 38.4056, -82.4036, 0.34, 0.0, 0.00, 0.0, 0.00, 2024-12-09 12:57 PM
2024-12-09, 08:00 AM, 2024-12-09 09:05 AM, WV-WT-1, New Martinsville 6.5 E, 39.64898, -80.73822, 0.53, 0.0, 0.00, 0.0, 0.00, 2024-12-09 02:04 PM
2024-12-09, 08:00 AM, 2024-12-09 08:19 AM, WV-KN-1, Alum Creek 3.0 E, 38.2872, -81.7874, 0.49, 0.0, 0.00, 0.0, 0.00, 2024-12-09 01:18 PM
2024-12-09, 08:00 AM, 2024-12-09 08:22 AM, WV-HY-2, Rig 0.4 NW, 39.0432, -79.049581, 0.07, 0.0, 0.00, 0.0, 0.00, 2024-12-09 01:21 PM
2024-12-09, 08:00 AM, 2024-12-09 08:24 AM, WV-DD-4, Auburn 8.3 ENE, 39.125471, -80.706786, 0.48, NA, NA, NA, NA, 2024-12-09 01:24 PM
2024-12-09, 08:00 AM, 2024-12-09 08:25 AM, WV-BY-13, Martinsburg 2.9 SE, 39.434926, -77.926691, 0.07, NA, NA, NA, NA, 2024-12-09 01:25 PM
2024-12-09, 08:00 AM, 2024-12-09 08:46 AM, WV-PT-10, Hurricane 1.6 SSW, 38.415651, -82.027835, 0.38, 0.0, NA, 0.0, NA, 2024-12-09 01:46 PM
2024-12-09, 08:00 AM, 2024-12-09 08:55 AM, WV-WN-5, Fort Gay 3.3 ENE, 38.130333, -82.535405, 0.42, NA, NA, NA, NA, 2024-12-09 01:54 PM
2024-12-09, 08:00 AM, 2024-12-09 09:59 AM, WV-WD-22, Walker 6.4 NE, 39.252707, -81.312994, 0.75, NA, NA, NA, NA, 2024-12-09 02:58 PM
2024-12-09, 08:00 AM, 2024-12-28 09:57 PM, WV-CB-23, Huntington 3.4 ESE, 38.39312, -82.37565, NA, 0.0, NA, NA, NA, 2024-12-29 02:56 AM
2024-12-09, 08:00 AM, 2024-12-09 11:20 AM, WV-PR-14, Bruceton Mills 9.3 SE, 39.58462, -79.496606, 0.40, NA, NA, NA, NA, 2024-12-09 04:19 PM
2024-12-09, 08:00 AM, 2024-12-09 12:08 PM, WV-KN-35, South Charleston 2.0 ESE, 38.3508, -81.6714, 0.48, NA, NA, NA, NA, 2024-12-09 05:07 PM
2024-12-09, 08:00 AM, 2024-12-09 08:26 PM, WV-KN-45, Charleston 1.7 WSW, 38.33717, -81.65617, 0.47, 0.0, 0.00, 0.0, 0.00, 2024-12-10 01:25 AM
2024-12-09, 08:00 AM, 2025-01-21 04:19 PM, WV-CB-11, Huntington 1.0 S, 38.39804285, -82.4339629, 0.17, NA, NA, NA, NA, 2025-01-21 09:19 PM
2024-12-09, 08:45 AM, 2024-12-09 08:45 AM, WV-HM-2, Slanesville 2.1 SE, 39.3482, -78.5016, 0.16, NA, NA, NA, NA, 2024-12-09 01:44 PM
2024-12-09, 08:50 AM, 2024-12-09 09:03 AM, WV-KN-25, Charleston 5.8 ENE, 38.380741, -81.531351, 0.45, NA, NA, NA, NA, 2024-12-09 02:02 PM
2024-12-09, 09:00 AM, 2024-12-09 01:04 PM, WV-JF-12, Harpers Ferry 7.2 SSW, 39.23094, -77.800787, 0.18, NA, NA, NA, NA, 2024-12-09 06:04 PM
2024-12-08, 05:46 AM, 2024-12-08 05:47 AM, WV-LN-3, Branchland 5.5 ESE, 38.186413, -82.111559, 0.00, 0.0, NA, NA, NA, 2024-12-08 10:46 AM
2024-12-08, 06:14 AM, 2024-12-08 06:14 AM, WV-DD-2, West Union 8.2 NE, 39.39101389, -80.68297222, 0.00, 0.0, NA, NA, NA, 2024-12-08 11:14 AM
2024-12-08, 06:15 AM, 2024-12-08 06:20 AM, WV-CB-2, Huntington 2.9 E, 38.405967, -82.381274, 0.00, 0.0, NA, NA, NA, 2024-12-08 11:20 AM
2024-12-08, 06:17 AM, 2024-12-08 06:18 AM, WV-KN-2, South Charleston 4.7 SSW, 38.298239, -81.750608, 0.00, 0.0, NA, NA, NA, 2024-12-08 11:18 AM
2024-12-08, 07:00 AM, 2024-12-08 06:54 AM, WV-KN-33, Charleston 2.6 W, 38.344196, -81.678526, 0.00, 0.0, 0.00, 0.0, 0.00, 2024-12-08 11:54 AM
2024-12-08, 07:00 AM, 2024-12-08 06:59 AM, WV-TY-3, Middlebourne 3.2 ESE, 39.47, -80.85706, 0.00, 0.0, NA, NA, NA, 2024-12-08 11:59 AM
2024-12-08, 07:00 AM, 2024-12-08 07:01 AM, WV-PC-4, Cass 3.7 SW, 38.3566, -79.9621, 0.00, 0.0, NA, NA, NA, 2024-12-08 12:01 PM
2024-12-08, 07:00 AM, 2024-12-08 07:03 AM, WV-DD-1, Center Point 2.2 NNW, 39.41954, -80.65613, 0.00, 0.0, NA, NA, NA, 2024-12-08 12:03 PM
2024-12-08, 07:00 AM, 2024-12-08 07:04 AM, WV-MG-16, Morgantown 5.9 SW, 39.566154, -80.014906, 0.00, 0.0, 0.00, T, T, 2024-12-08 12:03 PM
2024-12-08, 07:00 AM, 2024-12-08 07:08 AM, WV-OH-6, Valley Grove 3.5 NNE, 40.138008, -80.543502, 0.00, 0.0, NA, NA, NA, 2024-12-08 12:08 PM
2024-12-08, 07:00 AM, 2024-12-08 07:12 AM, WV-PT-10, Hurricane 1.6 SSW, 38.415651, -82.027835, 0.00, 0.0, NA, 0.0, NA, 2024-12-08 12:12 PM
2024-12-08, 07:00 AM, 2024-12-08 07:14 AM, WV-KN-43, South Charleston 1.6 ENE, 38.36074, -81.67894, 0.00, 0.0, NA, NA, NA, 2024-12-08 12:14 PM
2024-12-08, 07:00 AM, 2024-12-08 07:18 AM, WV-RT-2, Pennsboro 1.2 ESE, 39.27361, -80.955789, 0.00, 0.0, NA, NA, NA, 2024-12-08 12:17 PM
2024-12-08, 07:00 AM, 2024-12-08 07:19 AM, WV-HS-11, Lost Creek 1.3 NW, 39.17093, -80.368959, 0.00, 0.0, NA, NA, NA, 2024-12-08 12:19 PM
2024-12-08, 07:00 AM, 2024-12-08 07:28 AM, WV-NC-4, Craigsville 0.6 NE, 38.336981, -80.64522, 0.00, 0.0, NA, 0.5, NA, 2024-12-08 12:28 PM
2024-12-08, 07:00 AM, 2024-12-08 08:00 AM, WV-MC-11, Princeton 0.3 NNW, 37.371891, -81.098193, 0.00, 0.0, NA, NA, NA, 2024-12-08 12:59 PM
2024-12-08, 07:00 AM, 2024-12-08 08:09 AM, WV-GL-4, Glenville 5.9 W, 38.953261, -80.942139, 0.00, 0.0, NA, NA, NA, 2024-12-08 01:08 PM
2024-12-08, 07:00 AM, 2024-12-08 08:17 AM, WV-BY-16, Bunker Hill 1.5 SW, 39.314835, -78.068367, 0.00, 0.0, NA, 0.0, NA, 2024-12-08 01:17 PM
2024-12-08, 07:00 AM, 2024-12-08 08:28 AM, WV-WD-18, Walker 2.1 SW, 39.15838, -81.41237, 0.00, 0.0, NA, NA, NA, 2024-12-08 01:27 PM
2024-12-08, 07:00 AM, 2024-12-08 08:48 AM, WV-WD-7, Williamstown 0.4 WNW, 39.4028003, -81.4571993, 0.00, 0.0, NA, NA, NA, 2024-12-08 01:48 PM
2024-12-08, 07:00 AM, 2024-12-08 09:22 AM, WV-PR-11, Thomas 7.4 N, 39.253611, -79.510556, 0.00, 0.0, 0.00, 3.5, 0.49, 2024-12-08 02:22 PM
2024-12-08, 07:00 AM, 2024-12-08 09:26 AM, WV-HM-2, Slanesville 2.1 SE, 39.3482, -78.5016, 0.00, 0.0, NA, NA, NA, 2024-12-08 02:26 PM
2024-12-08, 07:00 AM, 2024-12-08 09:54 AM, WV-PR-20, Bruceton Mills 2.8 S, 39.6194841, -79.6378397, 0.00, 0.0, NA, T, NA, 2024-12-08 02:53 PM
2024-12-08, 07:00 AM, 2024-12-08 10:51 AM, WV-PC-7, Green Bank 1.2 ESE, 38.411148, -79.811871, 0.00, 0.0, NA, 0.0, NA, 2024-12-08 03:51 PM
2024-12-08, 07:00 AM, 2024-12-08 11:40 AM, WV-HM-4, Springfield 3.5 SW, 39.413611, -78.738611, 0.00, 0.0, NA, NA, NA, 2024-12-08 04:39 PM
2024-12-08, 07:00 AM, 2024-12-08 01:34 PM, WV-HY-2, Rig 0.4 NW, 39.0432, -79.049581, 0.00, 0.0, NA, NA, NA, 2024-12-08 06:34 PM
2024-12-08, 07:00 AM, 2024-12-08 07:44 PM, WV-MH-5, Moundsville 3.6 SSW, 39.873568, -80.765586, 0.00, 0.0, NA, NA, NA, 2024-12-09 12:43 AM
2024-12-08, 07:00 AM, 2024-12-08 10:06 PM, WV-CY-3, Clay 0.2 WSW, 38.4611, -81.0841, 0.00, 0.0, NA, NA, NA, 2024-12-09 03:05 AM
2024-12-08, 07:00 AM, 2024-12-09 01:04 AM, WV-KN-52, South Charleston 2.6 SSW, 38.322861, -81.727739, 0.00, 0.0, 0.00, 0.0, 0.00, 2024-12-09 06:04 AM
2024-12-08, 07:00 AM, 2024-12-09 07:04 AM, WV-BN-4, Danville 1.8 WSW, 38.067615, -81.863309, 0.00, 0.0, NA, NA, NA, 2024-12-09 12:04 PM
2024-12-08, 07:00 AM, 2024-12-09 07:44 AM, WV-MA-11, Fairmont 3.1 ENE, 39.496751, -80.0922, 0.00, 0.0, NA, NA, NA, 2024-12-09 12:43 PM
2024-12-08, 07:00 AM, 2024-12-09 08:12 AM, WV-JC-3, Ripley 5.8 S, 38.737722, -81.6903944, 0.00, 0.0, NA, NA, NA, 2024-12-09 01:12 PM
