ObservationDate,ObservationTime,EntryDateTime,StationNumber,StationName,Latitude,Longitude,TotalPrecipAmt,NewSnowDepth,NewSnowSWE,TotalSnowDepth,TotalSnowSWE,DateTimeStamp
2024-12-10, 08:00 AM, 2024-12-10 08:22 AM, NV-CK-110, Las Vegas 7.4 SSW, 36.1014, -115.255, 0.00, 0.0, NA, NA, NA, 2024-12-10 04:22 PM
2024-12-10, 08:00 AM, 2024-12-10 08:28 AM, NV-WH-188, New Washoe City 6.5 SW, 39.2269, -119.847, 0.00, 0.0, 0.00, 0.0, 0.00, 2024-12-10 04:27 PM
2024-12-10, 08:00 AM, 2024-12-10 08:35 AM, NV-CK-41, Moapa 7.2 WNW, 36.716, -114.717, 0.00, 0.0, NA, NA, NA, 2024-12-10 04:34 PM
2024-12-10, 08:00 AM, 2024-12-10 08:37 AM, NV-WH-184, Sparks 2.1 WSW, 39.532283, -119.772164, 0.00, 0.0, NA, NA, NA, 2024-12-10 04:36 PM
2024-12-10, 08:00 AM, 2024-12-10 09:01 AM, NV-WH-31, Sparks 1.7 E, 39.547997, -119.705151, 0.00, 0.0, NA, NA, NA, 2024-12-10 05:00 PM
2024-12-10, 08:00 AM, 2024-12-10 11:15 AM, NV-CK-29, Henderson 4.7 NE, 36.080182, -114.939676, 0.00, 0.0, NA, NA, NA, 2024-12-10 07:14 PM
2024-12-10, 08:00 AM, 2024-12-10 11:45 AM, NV-NY-10, Round Mountain 5.4 W, 38.69786, -117.165, 0.00, 0.0, NA, NA, NA, 2024-12-10 07:44 PM
2024-12-10, 08:00 AM, 2024-12-10 11:50 AM, NV-WH-164, Reno 22.1 NNW, 39.847894, -119.926378, 0.00, 0.0, NA, NA, NA, 2024-12-10 07:50 PM
2024-12-10, 08:00 AM, 2024-12-10 07:22 PM, NV-LY-19, Silver Springs 2.9 SSE, 39.34342, -119.19025, 0.00, 0.0, NA, NA, NA, 2024-12-11 03:21 AM
2024-12-10, 08:00 AM, 2024-12-11 08:53 AM, NV-EL-25, Spring Creek 1.3 NNE, 40.755188, -115.584077, 0.00, 0.0, NA, 0.0, NA, 2024-12-11 04:52 PM
2024-12-10, 08:00 AM, 2024-12-11 11:33 AM, NV-CK-82, Las Vegas 6.1 WSW, 36.181348, -115.328715, 0.00, 0.0, NA, NA, NA, 2024-12-11 07:33 PM
2024-12-10, 08:00 AM, 2024-12-15 06:16 PM, NV-WH-100, Reno 22.2 NNE, 39.829434, -119.644547, 0.00, 0.0, NA, NA, NA, 2024-12-16 02:16 AM
2024-12-10, 08:00 AM, 2024-12-21 08:36 AM, NV-CK-69, Moapa Valley 3.7 SSE, 36.53139, -114.44116, 0.00, 0.0, NA, NA, NA, 2024-12-21 04:35 PM
2024-12-10, 09:00 AM, 2024-12-17 03:51 PM, NV-WH-121, Incline Village 0.9 ESE, 39.242669, -119.939315, 0.00, 0.0, NA, NA, NA, 2024-12-17 11:50 PM
2024-12-10, 09:00 AM, 2024-12-17 03:51 PM, NV-WH-161, Incline Village-Crystal Bay 1.3 S, 39.249237, -119.960656, 0.00, 0.0, NA, NA, NA, 2024-12-17 11:50 PM
2024-12-10, 10:00 AM, 2024-12-10 12:04 PM, NV-WH-74, Reno 5.6 WSW, 39.51903, -119.92533, 0.00, 0.0, NA, NA, NA, 2024-12-10 08:04 PM
2024-12-10, 11:00 AM, 2024-12-19 01:30 PM, NV-WH-182, Reno 21.7 NNW, 39.835, -119.9566, 0.00, 0.0, NA, NA, NA, 2024-12-19 09:29 PM
2024-12-10, 11:00 AM, 2024-12-31 03:08 PM, NV-WH-145, Reno 3.3 SSE, 39.491595, -119.80999, 0.00, 0.0, NA, NA, NA, 2024-12-31 11:07 PM
2024-12-10, 12:20 PM, 2024-12-10 12:59 PM, NV-WH-183, Sun Valley 1.1 SSW, 39.58472, -119.7891, 0.00, 0.0, NA, NA, NA, 2024-12-10 08:58 PM
2024-12-10, 06:00 PM, 2024-12-10 04:54 PM, NV-CK-17, Mesquite 1.5 S, 36.780792, -114.104814, 0.00, 0.0, NA, NA, NA, 2024-12-11 12:53 AM
2024-12-09, 06:00 AM, 2024-12-09 11:28 AM, NV-WH-19, Reno 9.0 W, 39.518429, -119.9935, 0.00, 0.0, NA, NA, NA, 2024-12-09 07:28 PM
2024-12-09, 06:00 AM, 2024-12-09 02:36 PM, NV-WP-4, Ely 25.0 SSW, 38.91694444, -115.0619444, 0.00, 0.0, NA, NA, NA, 2024-12-09 10:36 PM
2024-12-09, 06:00 AM, 2024-12-20 06:28 PM, NV-CC-20, Carson City 3.6 NNW, 39.1968, -119.76799, 0.00, 0.0, NA, NA, NA, 2024-12-21 02:27 AM
2024-12-09, 06:00 AM, 2024-12-25 06:35 AM, NV-CK-2, Las Vegas 2.2 SW, 36.183314, -115.250273, 0.00, 0.0, NA, NA, NA, 2024-12-25 02:34 PM
2024-12-09, 07:00 AM, 2024-12-09 06:01 AM, NV-CK-109, Sandy Valley 3.1 ESE, 35.794315, -115.585489, 0.00, 0.0, NA, NA, NA, 2024-12-09 02:00 PM
2024-12-09, 07:00 AM, 2024-12-09 06:53 AM, NV-CK-13, Mesquite 1.6 ENE, 36.815042, -114.082726, 0.00, 0.0, NA, NA, NA, 2024-12-09 02:52 PM
2024-12-09, 07:00 AM, 2024-12-09 06:57 AM, NV-NY-13, Tonopah 2.2 SSE, 38.06752, -117.23612, 0.00, 0.0, NA, 0.0, NA, 2024-12-09 02:57 PM
2024-12-09, 07:00 AM, 2024-12-09 07:02 AM, NV-WH-2, Reno 1.4 NNE, 39.557312, -119.81439, 0.00, 0.0, 0.00, 0.0, 0.00, 2024-12-09 03:02 PM
2024-12-09, 07:00 AM, 2024-12-09 07:06 AM, NV-WH-167, Reno 3.5 SSW, 39.490537, -119.843161, 0.00, 0.0, NA, NA, NA, 2024-12-09 03:06 PM
2024-12-09, 07:00 AM, 2024-12-09 07:40 AM, NV-CC-23, Carson City 2.2 NW, 39.168339, -119.776233, 0.00, 0.0, NA, NA, NA, 2024-12-09 03:40 PM
2024-12-09, 07:00 AM, 2024-12-09 07:42 AM, NV-NY-12, Pahrump 2.9 SSW, 36.21265, -116.03545, 0.00, 0.0, NA, NA, NA, 2024-12-09 03:41 PM
2024-12-09, 07:00 AM, 2024-12-09 07:56 AM, NV-DG-23, Gardnerville 5.7 W, 38.93738, -119.84116, 0.00, 0.0, NA, NA, NA, 2024-12-09 03:55 PM
2024-12-09, 07:00 AM, 2024-12-09 07:57 AM, NV-CK-18, Paradise 3.9 WSW, 36.057962, -115.196886, 0.00, 0.0, NA, NA, NA, 2024-12-09 03:56 PM
2024-12-09, 07:00 AM, 2024-12-09 08:13 AM, NV-WH-11, Reno 2.4 SSW, 39.508411, -119.844181, 0.00, 0.0, 0.00, 0.0, 0.00, 2024-12-09 04:13 PM
2024-12-09, 07:00 AM, 2024-12-09 08:54 AM, NV-CK-101, Mesquite 2.0 N, 36.830583, -114.1115, 0.00, 0.0, 0.00, 0.0, 0.00, 2024-12-09 04:54 PM
2024-12-09, 07:00 AM, 2024-12-09 09:28 AM, NV-CC-9, Carson City 1.4 S, 39.127901, -119.741648, 0.00, 0.0, NA, NA, NA, 2024-12-09 05:28 PM
2024-12-09, 07:00 AM, 2024-12-09 10:11 AM, NV-CC-14, Carson City 4.4 N, 39.211274, -119.739955, 0.00, 0.0, NA, NA, NA, 2024-12-09 06:11 PM
2024-12-09, 07:00 AM, 2024-12-09 12:43 PM, NV-CK-34, Henderson 2.5 SE, 36.006546, -114.973375, 0.00, 0.0, NA, NA, NA, 2024-12-09 08:42 PM
2024-12-09, 07:00 AM, 2024-12-09 12:43 PM, NV-CK-7, Las Vegas 7.8 SW, 36.097164, -115.264185, 0.00, 0.0, NA, NA, NA, 2024-12-09 08:42 PM
2024-12-09, 07:00 AM, 2024-12-09 03:02 PM, NV-WH-25, Reno 3.9 W, 39.542022, -119.895788, 0.00, 0.0, NA, NA, NA, 2024-12-09 11:02 PM
2024-12-09, 07:00 AM, 2024-12-09 03:50 PM, NV-WH-166, Sparks 3.2 NE, 39.579318, -119.697186, 0.00, 0.0, NA, NA, NA, 2024-12-09 11:49 PM
2024-12-09, 07:00 AM, 2024-12-09 07:38 PM, NV-EL-34, Spring Creek 0.6 ENE, 40.740564, -115.584231, 0.00, 0.0, NA, T, NA, 2024-12-10 03:38 AM
2024-12-09, 07:00 AM, 2024-12-10 05:17 AM, NV-CK-97, Las Vegas 6.3 W, 36.202524, -115.335937, 0.00, 0.0, NA, NA, NA, 2024-12-10 01:16 PM
2024-12-09, 07:00 AM, 2024-12-11 04:18 PM, NV-DG-4, Gardnerville 5.0 W, 38.945918, -119.842435, 0.00, 0.0, NA, NA, NA, 2024-12-12 12:17 AM
2024-12-09, 07:00 AM, 2024-12-13 11:29 AM, NV-EL-36, Spring Creek 6.5 NW, 40.809536, -115.677063, 0.00, 0.0, NA, NA, NA, 2024-12-13 07:29 PM
2024-12-09, 07:00 AM, 2024-12-14 07:25 AM, NV-WH-79, Reno 17.8 NNW, 39.790278, -119.894694, 0.00, 0.0, NA, NA, NA, 2024-12-14 03:24 PM
2024-12-09, 07:00 AM, 2024-12-16 08:01 PM, NV-CK-39, Las Vegas 3.9 S, 36.150146, -115.229724, 0.00, 0.0, NA, NA, NA, 2024-12-17 04:00 AM
2024-12-09, 07:00 AM, 2024-12-30 05:51 AM, NV-CK-64, Laughlin 1.2 SSW, 35.134503, -114.631671, 0.00, 0.0, NA, NA, NA, 2024-12-30 01:51 PM
2024-12-09, 07:00 AM, 2025-01-02 07:57 AM, NV-WH-144, Reno 6.8 SE, 39.48238, -119.7174, 0.00, 0.0, NA, NA, NA, 2025-01-02 03:57 PM
2024-12-09, 07:00 AM, 2025-02-14 09:42 AM, NV-CK-65, Las Vegas 5.8 S, 36.122203, -115.236706, 0.00, 0.0, NA, NA, NA, 2025-02-14 05:42 PM
2024-12-09, 07:00 AM, 2025-02-14 12:24 PM, NV-CK-104, Las Vegas 4.8 SSE, 36.138611, -115.203611, 0.00, 0.0, NA, NA, NA, 2025-02-14 08:23 PM
2024-12-09, 08:00 AM, 2024-12-09 07:24 AM, NV-CK-98, Boulder City 0.2 E, 35.9658, -114.8349, 0.00, 0.0, NA, NA, NA, 2024-12-09 03:24 PM
2024-12-09, 08:00 AM, 2024-12-09 07:46 AM, NV-LY-39, Dayton 3.9 NE, 39.3021, -119.52817, 0.00, 0.0, NA, NA, NA, 2024-12-09 03:46 PM
2024-12-09, 08:00 AM, 2024-12-09 08:04 AM, NV-WH-133, Reno 1.7 WSW, 39.5300674438477, -119.853057861328, 0.00, 0.0, NA, NA, NA, 2024-12-09 04:04 PM
2024-12-09, 08:00 AM, 2024-12-09 08:11 AM, NV-CK-110, Las Vegas 7.4 SSW, 36.1014, -115.255, 0.00, 0.0, NA, NA, NA, 2024-12-09 04:10 PM
2024-12-09, 08:00 AM, 2024-12-09 08:30 AM, NV-EL-25, Spring Creek 1.3 NNE, 40.755188, -115.584077, 0.00, 0.0, NA, 0.0, NA, 2024-12-09 04:30 PM
2024-12-09, 08:00 AM, 2024-12-09 08:53 AM, NV-ES-1, Goldfield 0.9 N, 37.720817, -117.235927, 0.00, 0.0, 0.00, 0.0, 0.00, 2024-12-09 04:52 PM
2024-12-09, 08:00 AM, 2024-12-09 08:57 AM, NV-WH-31, Sparks 1.7 E, 39.547997, -119.705151, 0.00, 0.0, NA, NA, NA, 2024-12-09 04:57 PM
2024-12-09, 08:00 AM, 2024-12-09 10:04 AM, NV-CK-29, Henderson 4.7 NE, 36.080182, -114.939676, 0.00, 0.0, NA, NA, NA, 2024-12-09 06:04 PM
2024-12-09, 08:00 AM, 2024-12-09 10:30 AM, NV-NY-10, Round Mountain 5.4 W, 38.69786, -117.165, 0.00, 0.0, NA, NA, NA, 2024-12-09 06:30 PM
2024-12-09, 08:00 AM, 2024-12-09 12:57 PM, NV-WH-188, New Washoe City 6.5 SW, 39.2269, -119.847, 0.00, 0.0, 0.00, 0.0, 0.00, 2024-12-09 08:57 PM
2024-12-09, 08:00 AM, 2024-12-09 06:51 PM, NV-CK-82, Las Vegas 6.1 WSW, 36.181348, -115.328715, 0.00, 0.0, NA, NA, NA, 2024-12-10 02:50 AM
2024-12-09, 08:00 AM, 2024-12-09 07:39 PM, NV-LY-19, Silver Springs 2.9 SSE, 39.34342, -119.19025, 0.00, 0.0, NA, NA, NA, 2024-12-10 03:39 AM
2024-12-09, 08:00 AM, 2024-12-10 08:35 AM, NV-CK-41, Moapa 7.2 WNW, 36.716, -114.717, 0.00, 0.0, NA, NA, NA, 2024-12-10 04:34 PM
2024-12-09, 08:00 AM, 2024-12-10 11:50 AM, NV-WH-164, Reno 22.1 NNW, 39.847894, -119.926378, 0.00, 0.0, NA, NA, NA, 2024-12-10 07:50 PM
2024-12-09, 08:00 AM, 2024-12-15 06:16 PM, NV-WH-100, Reno 22.2 NNE, 39.829434, -119.644547, 0.00, 0.0, NA, NA, NA, 2024-12-16 02:16 AM
2024-12-09, 08:00 AM, 2024-12-21 08:36 AM, NV-CK-69, Moapa Valley 3.7 SSE, 36.53139, -114.44116, 0.00, 0.0, NA, NA, NA, 2024-12-21 04:35 PM
2024-12-09, 09:00 AM, 2024-12-17 03:51 PM, NV-WH-121, Incline Village 0.9 ESE, 39.242669, -119.939315, 0.00, 0.0, NA, NA, NA, 2024-12-17 11:50 PM
2024-12-09, 09:00 AM, 2024-12-17 03:51 PM, NV-WH-161, Incline Village-Crystal Bay 1.3 S, 39.249237, -119.960656, 0.00, 0.0, NA, NA, NA, 2024-12-17 11:50 PM
2024-12-09, 09:18 AM, 2024-12-09 09:18 AM, NV-CK-62, Las Vegas 11.1 E, 36.197733, -115.024632, 0.00, 0.0, NA, NA, NA, 2024-12-09 05:18 PM
2024-12-09, 10:00 AM, 2024-12-09 01:05 PM, NV-WH-74, Reno 5.6 WSW, 39.51903, -119.92533, 0.00, 0.0, NA, NA, NA, 2024-12-09 09:05 PM
2024-12-09, 11:00 AM, 2024-12-19 01:30 PM, NV-WH-182, Reno 21.7 NNW, 39.835, -119.9566, 0.00, 0.0, NA, NA, NA, 2024-12-19 09:29 PM
2024-12-09, 12:30 PM, 2024-12-09 05:00 PM, NV-WH-183, Sun Valley 1.1 SSW, 39.58472, -119.7891, 0.00, 0.0, NA, NA, NA, 2024-12-10 01:00 AM
2024-12-09, 06:00 PM, 2024-12-09 10:16 AM, NV-CK-17, Mesquite 1.5 S, 36.780792, -114.104814, 0.00, 0.0, NA, NA, NA, 2024-12-09 06:16 PM
2024-12-08, 06:00 AM, 2024-12-08 08:07 AM, NV-CC-20, Carson City 3.6 NNW, 39.1968, -119.76799, 0.00, 0.0, NA, NA, NA, 2024-12-08 04:07 PM
2024-12-08, 06:00 AM, 2024-12-08 04:55 PM, NV-WH-19, Reno 9.0 W, 39.518429, -119.9935, 0.00, 0.0, NA, NA, NA, 2024-12-09 12:55 AM
2024-12-08, 06:00 AM, 2024-12-09 02:36 PM, NV-WP-4, Ely 25.0 SSW, 38.91694444, -115.0619444, 0.00, 0.0, NA, NA, NA, 2024-12-09 10:36 PM
2024-12-08, 06:00 AM, 2024-12-25 06:35 AM, NV-CK-2, Las Vegas 2.2 SW, 36.183314, -115.250273, 0.00, 0.0, NA, NA, NA, 2024-12-25 02:34 PM
2024-12-08, 07:00 AM, 2024-12-08 06:37 AM, NV-CK-13, Mesquite 1.6 ENE, 36.815042, -114.082726, 0.00, 0.0, NA, NA, NA, 2024-12-08 02:37 PM
2024-12-08, 07:00 AM, 2024-12-08 06:43 AM, NV-NY-13, Tonopah 2.2 SSE, 38.06752, -117.23612, 0.00, 0.0, NA, 0.0, NA, 2024-12-08 02:42 PM
2024-12-08, 07:00 AM, 2024-12-08 06:52 AM, NV-CK-109, Sandy Valley 3.1 ESE, 35.794315, -115.585489, 0.00, 0.0, NA, NA, NA, 2024-12-08 02:52 PM
2024-12-08, 07:00 AM, 2024-12-08 07:01 AM, NV-CK-101, Mesquite 2.0 N, 36.830583, -114.1115, 0.00, 0.0, 0.00, 0.0, 0.00, 2024-12-08 03:00 PM
2024-12-08, 07:00 AM, 2024-12-08 07:04 AM, NV-CC-14, Carson City 4.4 N, 39.211274, -119.739955, 0.00, 0.0, NA, NA, NA, 2024-12-08 03:03 PM
2024-12-08, 07:00 AM, 2024-12-08 07:04 AM, NV-EL-34, Spring Creek 0.6 ENE, 40.740564, -115.584231, 0.00, 0.0, NA, T, NA, 2024-12-08 03:03 PM
2024-12-08, 07:00 AM, 2024-12-08 07:07 AM, NV-WH-2, Reno 1.4 NNE, 39.557312, -119.81439, 0.00, 0.0, 0.00, 0.0, 0.00, 2024-12-08 03:06 PM
2024-12-08, 07:00 AM, 2024-12-08 07:12 AM, NV-WH-166, Sparks 3.2 NE, 39.579318, -119.697186, 0.00, 0.0, NA, NA, NA, 2024-12-08 03:11 PM
2024-12-08, 07:00 AM, 2024-12-08 07:41 AM, NV-DG-23, Gardnerville 5.7 W, 38.93738, -119.84116, 0.00, 0.0, NA, NA, NA, 2024-12-08 03:40 PM
2024-12-08, 07:00 AM, 2024-12-08 07:50 AM, NV-CC-23, Carson City 2.2 NW, 39.168339, -119.776233, 0.00, 0.0, NA, NA, NA, 2024-12-08 03:50 PM
2024-12-08, 07:00 AM, 2024-12-08 08:30 AM, NV-NY-12, Pahrump 2.9 SSW, 36.21265, -116.03545, 0.00, 0.0, NA, NA, NA, 2024-12-08 04:30 PM
2024-12-08, 07:00 AM, 2024-12-08 08:53 AM, NV-CC-9, Carson City 1.4 S, 39.127901, -119.741648, 0.00, 0.0, NA, NA, NA, 2024-12-08 04:53 PM
2024-12-08, 07:00 AM, 2024-12-08 09:02 AM, NV-WH-11, Reno 2.4 SSW, 39.508411, -119.844181, 0.00, 0.0, 0.00, 0.0, 0.00, 2024-12-08 05:02 PM
2024-12-08, 07:00 AM, 2024-12-08 09:31 AM, NV-CK-7, Las Vegas 7.8 SW, 36.097164, -115.264185, 0.00, 0.0, NA, NA, NA, 2024-12-08 05:31 PM
2024-12-08, 07:00 AM, 2024-12-08 10:45 AM, NV-WH-167, Reno 3.5 SSW, 39.490537, -119.843161, 0.00, 0.0, NA, NA, NA, 2024-12-08 06:44 PM
2024-12-08, 07:00 AM, 2024-12-08 02:10 PM, NV-CK-34, Henderson 2.5 SE, 36.006546, -114.973375, 0.00, 0.0, NA, NA, NA, 2024-12-08 10:10 PM
2024-12-08, 07:00 AM, 2024-12-09 07:57 AM, NV-CK-18, Paradise 3.9 WSW, 36.057962, -115.196886, 0.00, 0.0, NA, NA, NA, 2024-12-09 03:56 PM
2024-12-08, 07:00 AM, 2024-12-10 05:17 AM, NV-CK-97, Las Vegas 6.3 W, 36.202524, -115.335937, 0.00, 0.0, NA, NA, NA, 2024-12-10 01:16 PM
2024-12-08, 07:00 AM, 2024-12-11 04:18 PM, NV-DG-4, Gardnerville 5.0 W, 38.945918, -119.842435, 0.00, 0.0, NA, NA, NA, 2024-12-12 12:17 AM
2024-12-08, 07:00 AM, 2024-12-13 11:29 AM, NV-EL-36, Spring Creek 6.5 NW, 40.809536, -115.677063, 0.00, 0.0, NA, NA, NA, 2024-12-13 07:29 PM
2024-12-08, 07:00 AM, 2024-12-14 07:25 AM, NV-WH-79, Reno 17.8 NNW, 39.790278, -119.894694, 0.00, 0.0, NA, NA, NA, 2024-12-14 03:24 PM
2024-12-08, 07:00 AM, 2024-12-16 08:01 PM, NV-CK-39, Las Vegas 3.9 S, 36.150146, -115.229724, 0.00, 0.0, NA, NA, NA, 2024-12-17 04:00 AM
2024-12-08, 07:00 AM, 2024-12-30 05:51 AM, NV-CK-64, Laughlin 1.2 SSW, 35.134503, -114.631671, 0.00, 0.0, NA, NA, NA, 2024-12-30 01:51 PM
2024-12-08, 07:00 AM, 2025-01-02 07:57 AM, NV-WH-144, Reno 6.8 SE, 39.48238, -119.7174, 0.00, 0.0, NA, NA, NA, 2025-01-02 03:57 PM
2024-12-08, 07:00 AM, 2025-02-14 09:42 AM, NV-CK-65, Las Vegas 5.8 S, 36.122203, -115.236706, 0.00, 0.0, NA, NA, NA, 2025-02-14 05:42 PM
2024-12-08, 07:00 AM, 2025-02-14 12:24 PM, NV-CK-104, Las Vegas 4.8 SSE, 36.138611, -115.203611, 0.00, 0.0, NA, NA, NA, 2025-02-14 08:23 PM
2024-12-08, 08:00 AM, 2024-12-08 07:30 AM, NV-LY-39, Dayton 3.9 NE, 39.3021, -119.52817, 0.00, 0.0, NA, NA, NA, 2024-12-08 03:30 PM
2024-12-08, 08:00 AM, 2024-12-08 08:03 AM, NV-CK-98, Boulder City 0.2 E, 35.9658, -114.8349, 0.00, 0.0, NA, NA, NA, 2024-12-08 04:03 PM
